SECONDS,prefix_cache_block_hit_rate
1746681352.3493912,0.0
1746681352.4055328,0.0
1746681352.4617126,0.0
1746681352.5184536,0.0
1746681352.5754688,0.0
1746681352.632996,0.0
1746681352.6904836,0.0
1746681352.7485979,0.0
1746681352.8068829,0.0
1746681352.8652976,0.0
1746681352.924224,0.0
1746681352.983342,0.0
1746681353.0429456,0.0
1746681353.1028326,0.0
1746681353.1629004,0.0
1746681353.2230632,0.0
1746681353.2856848,0.0
1746681353.3432338,0.0
1746681353.4011648,0.0
1746681353.459491,0.0
1746681353.5181406,0.0
1746681353.577238,0.0
1746681353.636395,0.0
1746681353.695949,0.0
1746681353.7557912,0.0
1746681353.8157334,0.0
1746681353.8761103,0.0
1746681353.9365695,0.0
1746681353.9979253,0.0
1746681354.0769193,0.0
1746681354.128951,0.0
1746681354.1809556,0.0
1746681354.2335796,0.0
1746681354.2864044,0.0
1746681354.3395963,0.0
1746681354.3930407,0.0
1746681354.446801,0.0
1746681354.5014455,0.0
1746681354.5545464,0.0
1746681354.6082342,0.0
1746681354.6620004,0.0
1746681354.715938,0.0
1746681354.77054,0.0
1746681354.82528,0.0
1746681354.8806682,0.0
1746681354.9362006,0.0
1746681354.9917495,0.0
1746681355.0475419,0.0
1746681355.1038792,0.0
1746681355.1607246,0.0
1746681355.2172287,0.0
1746681355.2744005,0.0
1746681355.3317184,0.0
1746681355.3894477,0.0
1746681355.4472587,0.0
1746681355.5055122,0.0
1746681355.563737,0.0
1746681355.622313,0.0
1746681355.6814094,0.0
1746681355.7406042,0.0
1746681355.8004222,0.0
1746681355.8604846,0.0
1746681355.9205847,0.0
1746681355.9809794,0.0
1746681356.0418415,0.0
1746681356.1030993,0.0
1746681356.1646242,0.0
1746681356.2264352,0.0
1746681356.2885282,0.0
1746681356.3510194,0.0
1746681356.4135876,0.0
1746681356.4884875,0.0
1746681356.5409205,0.0
1746681356.5934784,0.0
1746681356.6466494,0.0
1746681356.6998224,0.0
1746681356.7537684,0.0
1746681356.807709,0.0
1746681356.861702,0.0
1746681356.9159908,0.0
1746681356.9712029,0.0
1746681357.0254893,0.0
1746681357.0803225,0.0
1746681357.1352363,0.0
1746681357.1905017,0.0
1746681357.2461622,0.0
1746681357.3018816,0.0
1746681357.3581715,0.0
1746681357.414477,0.0
1746681357.4710991,0.0
1746681357.5281649,0.0
1746681357.5853925,0.0
1746681357.643335,0.0
1746681357.70141,0.0
1746681357.759669,0.0
1746681357.8199646,0.0
1746681357.880797,0.0
1746681357.9418726,0.0
1746681358.0032957,0.0
1746681358.06502,0.0
1746681358.1667013,0.0
1746681358.221727,0.0
1746681358.276215,0.0
1746681358.3314068,0.0
1746681358.3863895,0.0
1746681358.4421563,0.0
1746681358.4981253,0.0
1746681358.5536473,0.0
1746681358.6090434,0.0
1746681358.6645346,0.0
1746681358.719981,0.0
1746681358.7756467,0.0
1746681358.8318927,0.0
1746681358.888529,0.0
1746681358.945466,0.0
1746681359.0170417,0.0
1746681359.0776985,0.0
1746681359.1317446,0.0
1746681359.1928933,0.0
1746681359.2471051,0.0
1746681359.3130946,0.0
1746681359.3673868,0.0
1746681359.4218974,0.0
1746681359.4772305,0.0
1746681359.5316522,0.0
1746681359.5863893,0.0
1746681359.6411867,0.0
1746681359.696365,0.0
1746681359.7519908,0.0
1746681359.807939,0.0
1746681359.8642306,0.0
1746681359.9209175,0.0
1746681359.9780378,0.0
1746681360.0549724,0.0
1746681360.1093638,0.0
1746681360.1639628,0.0
1746681360.2187314,0.0
1746681360.2740111,0.0
1746681360.3297095,0.0
1746681360.385297,0.0
1746681360.4412963,0.0
1746681360.497463,0.0
1746681360.5537527,0.0
1746681360.6103532,0.0
1746681360.667565,0.0
1746681360.7250013,0.0
1746681360.809016,0.0
1746681360.864238,0.0
1746681360.9193993,0.0
1746681360.9748704,0.0
1746681361.0305464,0.0
1746681361.0867488,0.0
1746681361.143022,0.0
1746681361.1999128,0.0
1746681361.2569792,0.0
1746681361.3142684,0.0
1746681361.3719149,0.0
1746681361.4297802,0.0
1746681361.487816,0.0
1746681361.5461745,0.0
1746681361.6050408,0.0
1746681361.6641176,0.0
1746681361.7235048,0.0
1746681361.7832344,0.0
1746681361.8432338,0.0
1746681361.903692,0.0
1746681361.9642735,0.0
1746681362.0252564,0.0
1746681362.0862386,0.0
1746681362.1477232,0.0
1746681362.2101316,0.0
1746681362.2711732,0.0
1746681362.3326817,0.0
1746681362.3944323,0.0
1746681362.456314,0.0
1746681362.5184157,0.0
1746681362.5805402,0.0
1746681362.636629,0.0
1746681362.6932223,0.0
1746681362.765017,0.0
1746681362.8206003,0.0
1746681362.8764148,0.0
1746681362.9330835,0.0
1746681362.9881036,0.0
1746681363.0436149,0.0
1746681363.0993805,0.0
1746681363.155617,0.0
1746681363.212211,0.0
1746681363.269005,0.0
1746681363.3260965,0.0
1746681363.383278,0.0
1746681363.440725,0.0
1746681363.498718,0.0
1746681363.5569847,0.0
1746681363.6155202,0.0
1746681363.6741698,0.0
1746681363.7334561,0.0
1746681363.7928917,0.0
1746681363.8524687,0.0
1746681363.9347088,0.0
1746681364.0169883,0.0
1746681364.0723014,0.0
1746681364.1276667,0.0
1746681364.1831157,0.0
1746681364.2391422,0.0
1746681364.2956595,0.0
1746681364.351911,0.0
1746681364.4084535,0.0
1746681364.4653113,0.0
1746681364.5226877,0.0
1746681364.580339,0.0
1746681364.63813,0.0
1746681364.6963985,0.0
1746681364.755094,0.0
1746681364.8138046,0.0
1746681364.872978,0.0
1746681364.9325056,0.0
1746681364.9922473,0.0
1746681365.0522509,0.0
1746681365.113044,0.0
1746681365.172605,0.0
1746681365.2325647,0.0
1746681365.292453,0.0
1746681365.3526483,0.0
1746681365.4134269,0.0
1746681365.4744906,0.0
1746681365.5358207,0.0
1746681365.5973983,0.0
1746681365.6595607,0.0
1746681365.7220097,0.0
1746681365.784524,0.0
1746681365.847441,0.0
1746681365.9107263,0.0
1746681365.9742453,0.0
1746681366.0380402,0.0
1746681366.1020744,0.0
1746681366.1665354,0.0
1746681366.2310767,0.0
1746681366.2957947,0.0
1746681366.3607905,0.0
1746681366.4269326,0.0
1746681366.4921882,0.0
1746681366.5593112,0.0
1746681366.6224427,0.0
1746681366.6859875,0.0
1746681366.7500467,0.0
1746681366.8141828,0.0
1746681366.878826,0.0
1746681366.9437745,0.0
1746681367.0090778,0.0
1746681367.0751493,0.0
1746681367.1402714,0.0
1746681367.2288995,0.0
1746681367.2821045,0.0
1746681367.3349688,0.0
1746681367.3950362,0.0
1746681367.4480922,0.0
1746681367.5340803,0.0
1746681367.5875456,0.0
1746681367.6405895,0.0
1746681367.6940827,0.0
1746681367.7480726,0.0
1746681367.801975,0.0
1746681367.8557687,0.0
1746681367.9108858,0.0
1746681367.965959,0.0
1746681368.0222592,0.0
1746681368.0748808,0.0
1746681368.1281116,0.0
1746681368.1816025,0.0
1746681368.2351274,0.0
1746681368.2890103,0.0
1746681368.343313,0.0
1746681368.399242,0.0
1746681368.4520915,0.0
1746681368.5051556,0.0
1746681368.5586944,0.0
1746681368.6122882,0.0
1746681368.6664627,0.0
1746681368.7209382,0.0
1746681368.7757645,0.0
1746681368.8309557,0.0
1746681368.8869944,0.0
1746681368.942679,0.0
1746681368.9989278,0.0
1746681369.0554848,0.0
1746681369.1121778,0.0
1746681369.1691058,0.0
1746681369.22818,0.0
1746681369.2835836,0.0
1746681369.338797,0.0
1746681369.39422,0.0
1746681369.4509075,0.0
1746681369.5059462,0.0
1746681369.5614538,0.0
1746681369.6170607,0.0
1746681369.6736026,0.0
1746681369.730753,0.0
1746681369.7877257,0.0
1746681369.8446832,0.0
1746681369.9015558,0.0
1746681369.9598446,0.0
1746681370.0179834,0.0
1746681370.0761428,0.0
1746681370.1346583,0.0
1746681370.1937542,0.0
1746681370.2529154,0.0
1746681370.3124132,0.0
1746681370.3726745,0.0
1746681370.432653,0.0
1746681370.4931855,0.0
1746681370.5537999,0.0
1746681370.6151984,0.0
1746681370.6769383,0.0
1746681370.7390232,0.0
1746681370.8010201,0.0
1746681370.8633325,0.0
1746681370.926112,0.0
1746681370.9889283,0.0
1746681371.0520535,0.0
1746681371.1156723,0.0
1746681371.1869795,0.0
1746681371.2348332,0.0
1746681371.2824256,0.0
1746681371.3307426,0.0
1746681371.3933332,0.0
1746681371.4413958,0.0
1746681371.489267,0.0
1746681371.5391364,0.0
1746681371.5844016,0.0
1746681371.6294034,0.0
1746681371.6743078,0.0
1746681371.7196772,0.0
1746681371.7656248,0.0
1746681371.8115695,0.0
1746681371.859116,0.0
1746681371.9070525,0.0
1746681371.9553971,0.0
1746681372.0041637,0.0
1746681372.055012,0.0
1746681372.1025925,0.0
1746681372.150248,0.0
1746681372.1989355,0.0
1746681372.2473524,0.0
1746681372.2966068,0.0
1746681372.3717067,0.0
1746681372.4168808,0.0
1746681372.4612494,0.0
1746681372.505919,0.0
1746681372.5515428,0.0
1746681372.5974667,0.0
1746681372.6429737,0.0
1746681372.688859,0.0
1746681372.735036,0.0
1746681372.7816377,0.0
1746681372.8285227,0.0
1746681372.875977,0.0
1746681372.9233582,0.0
1746681372.9715402,0.0
1746681373.0196867,0.0
1746681373.0685697,0.0
1746681373.1177487,0.0
1746681373.1672783,0.0
1746681373.2483537,0.0
1746681373.2939298,0.0
1746681373.3400016,0.0
1746681373.3862464,0.0
1746681373.432539,0.0
1746681373.4795172,0.0
1746681373.526385,0.0
1746681373.5735073,0.0
1746681373.6209958,0.0
1746681373.6692023,0.0
1746681373.717432,0.0
1746681373.7663627,0.0
1746681373.8151805,0.0
1746681373.8651123,0.0
1746681373.9150832,0.0
1746681373.965539,0.0
1746681374.0157382,0.0
1746681374.0662432,0.0
1746681374.1174543,0.0
1746681374.1689417,0.0
1746681374.219965,0.0
1746681374.2710311,0.0
1746681374.3217406,0.0
1746681374.3726304,0.0
1746681374.4241915,0.0
1746681374.4762383,0.0
1746681374.5467494,0.0
1746681374.593027,0.0
1746681374.6389961,0.0
1746681374.696092,0.0
1746681374.7423873,0.0
1746681374.7889657,0.0
1746681374.8355496,0.0
1746681374.882442,0.0
1746681374.930436,0.0
1746681374.978249,0.0
1746681375.026244,0.0
1746681375.0747266,0.0
1746681375.1232162,0.0
1746681375.1719902,0.0
1746681375.2455523,0.0
1746681375.292909,0.0
1746681375.3399324,0.0
1746681375.3874953,0.0
1746681375.4351501,0.0
1746681375.483317,0.0
1746681375.5317764,0.0
1746681375.580604,0.0
1746681375.6295953,0.0
1746681375.6787724,0.0
1746681375.7285297,0.0
1746681375.7784762,0.0
1746681375.8286803,0.0
1746681375.8791382,0.0
1746681375.9296305,0.0
1746681375.9804564,0.0
1746681376.031705,0.0
1746681376.0835571,0.0
1746681376.1355126,0.0
1746681376.1878483,0.0
1746681376.2402704,0.0
1746681376.293267,0.0
1746681376.346492,0.0
1746681376.4001765,0.0
1746681376.4539344,0.0
1746681376.5078747,0.0
1746681376.5627682,0.0
1746681376.6178904,0.0
1746681376.6731617,0.0
1746681376.729405,0.0
1746681376.8273861,0.0
1746681376.8756232,0.0
1746681376.9236639,0.0
1746681376.9723034,0.0
1746681377.0210745,0.0
1746681377.0708442,0.0
1746681377.1193445,0.0
1746681377.1683788,0.0
1746681377.217686,0.0
1746681377.267458,0.0
1746681377.3172913,0.0
1746681377.3673146,0.0
1746681377.418013,0.0
1746681377.4687674,0.0
1746681377.5197172,0.0
1746681377.5717518,0.0
1746681377.62354,0.0
1746681377.6755955,0.0
1746681377.7280643,0.0
1746681377.7811368,0.0
1746681377.8343227,0.0
1746681377.888062,0.0
1746681377.9427614,0.0
1746681377.9952788,0.0
1746681378.0481865,0.0
1746681378.1014128,0.0
1746681378.1546679,0.0
1746681378.2083118,0.0
1746681378.2623403,0.0
1746681378.3167083,0.0
1746681378.3710232,0.0
1746681378.4260528,0.0
1746681378.4809487,0.0
1746681378.53644,0.0
1746681378.5920393,0.0
1746681378.6765084,0.0
1746681378.7239883,0.0
1746681378.7711549,0.0
1746681378.8253458,0.0
1746681378.8874748,0.0
1746681378.9354892,0.0
1746681378.9836774,0.0
1746681379.0320065,0.0
1746681379.0808046,0.0
1746681379.1301029,0.0
1746681379.1795275,0.0
1746681379.2290766,0.0
1746681379.2793033,0.0
1746681379.3291361,0.0
1746681379.3791811,0.0
1746681379.4295733,0.0
1746681379.4803913,0.0
1746681379.5313103,0.0
1746681379.5825915,0.0
1746681379.634263,0.0
1746681379.6863651,0.0
1746681379.7389703,0.0
1746681379.791869,0.0
1746681379.8448682,0.0
1746681379.8984601,0.0
1746681379.9522946,0.0
1746681380.0261345,0.0
1746681380.0749145,0.0
1746681380.1239629,0.0
1746681380.1730425,0.0
1746681380.231991,0.0
1746681380.2811162,0.0
1746681380.3304625,0.0
1746681380.379886,0.0
1746681380.4296927,0.0
1746681380.4809616,0.0
1746681380.5314147,0.0
1746681380.5824227,0.0
1746681380.633703,0.0
1746681380.7124789,0.0
1746681380.7623198,0.0
1746681380.812236,0.0
1746681380.8623948,0.0
1746681380.9127185,0.0
1746681380.9636097,0.0
1746681381.0146258,0.0
1746681381.0658455,0.0
1746681381.1176856,0.0
1746681381.1696694,0.0
1746681381.2218115,0.0
1746681381.2743075,0.0
1746681381.32736,0.0
1746681381.3804655,0.0
1746681381.434186,0.0
1746681381.488132,0.0
1746681381.5422235,0.0
1746681381.5968285,0.0
1746681381.651726,0.0
1746681381.7076182,0.0
1746681381.7616196,0.0
1746681381.8163497,0.0
1746681381.8710992,0.0
1746681381.9261315,0.0
1746681381.981556,0.0
1746681382.037538,0.0
1746681382.093513,0.0
1746681382.1497273,0.0
1746681382.206611,0.0
1746681382.2636445,0.0
1746681382.3214457,0.0
1746681382.3795326,0.0
1746681382.4375944,0.0
1746681382.4960637,0.0
1746681382.5547953,0.0
1746681382.6139946,0.0
1746681382.673981,0.0
1746681382.7326198,0.0
1746681382.8044848,0.0
1746681382.8535097,0.0
1746681382.9026115,0.0
1746681382.9522598,0.0
1746681383.0020294,0.0
1746681383.0525303,0.0
1746681383.1030972,0.0
1746681383.153923,0.0
1746681383.2053761,0.0
1746681383.257001,0.0
1746681383.308702,0.0
1746681383.360805,0.0
1746681383.413364,0.0
1746681383.4661484,0.0
1746681383.520061,0.0
1746681383.5715427,0.0
1746681383.6232066,0.0
1746681383.6750174,0.0
1746681383.7272534,0.0
1746681383.7798853,0.0
1746681383.832694,0.0
1746681383.885737,0.0
1746681383.9393396,0.0
1746681383.9931464,0.0
1746681384.04754,0.0
1746681384.1021037,0.0
1746681384.1568475,0.0
1746681384.2120395,0.0
1746681384.267724,0.0
1746681384.3236437,0.0
1746681384.379656,0.0
1746681384.4362085,0.0
1746681384.4929757,0.0
1746681384.5499861,0.0
1746681384.6074235,0.0
1746681384.6651988,0.0
1746681384.723376,0.0
1746681384.7818236,0.0
1746681384.8405678,0.0
1746681384.8989797,0.0
1746681384.9600983,0.0
1746681385.0092862,0.0
1746681385.0584831,0.0
1746681385.108206,0.0
1746681385.15831,0.0
1746681385.2086422,0.0
1746681385.259046,0.0
1746681385.3100271,0.0
1746681385.3610783,0.0
1746681385.4124112,0.0
1746681385.4651668,0.0
1746681385.5150998,0.0
1746681385.5653737,0.0
1746681385.6159065,0.0
1746681385.667096,0.0
1746681385.7518501,0.0
1746681385.7999349,0.0
1746681385.8479881,0.0
1746681385.8960736,0.0
1746681385.944811,0.0
1746681385.9939868,0.0
1746681386.0433996,0.0
1746681386.0928786,0.0
1746681386.1429985,0.0
1746681386.19314,0.0
1746681386.243417,0.0
1746681386.294774,0.0
1746681386.3446233,0.0
1746681386.394846,0.0
1746681386.445359,0.0
1746681386.4964154,0.0
1746681386.5481882,0.0
1746681386.5987968,0.0
1746681386.649876,0.0
1746681386.7010996,0.0
1746681386.752814,0.0
1746681386.8049958,0.0
1746681386.857396,0.0
1746681386.9098074,0.0
1746681386.9627075,0.0
1746681387.0158305,0.0
1746681387.0692255,0.0
1746681387.1228182,0.0
1746681387.1770122,0.0
1746681387.231419,0.0
1746681387.2861125,0.0
1746681387.3415306,0.0
1746681387.3970816,0.0
1746681387.4529889,0.0
1746681387.5099413,0.0
1746681387.5674603,0.0
1746681387.6249723,0.0
1746681387.682888,0.0
1746681387.7414238,0.0
1746681387.8002608,0.0
1746681387.8607621,0.0
1746681387.917263,0.0
1746681387.9740403,0.0
1746681388.031804,0.0
1746681388.0897784,0.0
1746681388.1480937,0.0
1746681388.2066607,0.0
1746681388.2655315,0.0
1746681388.3191767,0.0
1746681388.3661375,0.0
1746681388.4239905,0.0
1746681388.4715312,0.0
1746681388.5193486,0.0
1746681388.567697,0.0
1746681388.6161063,0.0
1746681388.664857,0.0
1746681388.7208345,0.0
1746681388.7747047,0.0
1746681388.828576,0.0
1746681388.8887331,0.0
1746681388.93736,0.0
1746681388.9861796,0.0
1746681389.0352812,0.0
1746681389.0851738,0.0
1746681389.1343172,0.0
1746681389.1836393,0.0
1746681389.2452712,0.0
1746681389.2937963,0.0
1746681389.34286,0.0
1746681389.3923676,0.0
1746681389.4419696,0.0
1746681389.520944,0.0
1746681389.570244,0.0
1746681389.6192832,0.0
1746681389.668631,0.0
1746681389.7183354,0.0
1746681389.7687702,0.0
1746681389.8195221,0.0
1746681389.870491,0.0
1746681389.9219298,0.0
1746681389.9735029,0.0
1746681390.0250118,0.0
1746681390.0768373,0.0
1746681390.1292229,0.0
1746681390.181465,0.0
1746681390.2345614,0.0
1746681390.287941,0.0
1746681390.3415763,0.0
1746681390.3954685,0.0
1746681390.4495554,0.0
1746681390.5035446,0.0
1746681390.5579078,0.0
1746681390.613052,0.0
1746681390.6685596,0.0
1746681390.7243376,0.0
1746681390.7804482,0.0
1746681390.8367896,0.0
1746681390.8930032,0.0
1746681390.9494464,0.0
1746681391.0064917,0.0
1746681391.1128635,0.0
1746681391.1641645,0.0
1746681391.2150323,0.0
1746681391.266431,0.0
1746681391.3179932,0.0
1746681391.3697767,0.0
1746681391.4215314,0.0
1746681391.473542,0.0
1746681391.5263045,0.0
1746681391.5793438,0.0
1746681391.6326418,0.0
1746681391.6862974,0.0
1746681391.740271,0.0
1746681391.7941437,0.0
1746681391.8482533,0.0
1746681391.9027548,0.0
1746681391.9580424,0.0
1746681392.013682,0.0
1746681392.0695124,0.0
1746681392.1256232,0.0
1746681392.1820445,0.0
1746681392.2387028,0.0
1746681392.295556,0.0
1746681392.3525174,0.0
1746681392.4102776,0.0
1746681392.4682803,0.0
1746681392.561064,0.0
1746681392.6136596,0.0
1746681392.6659777,0.0
1746681392.7183425,0.0
1746681392.771045,0.0
1746681392.8244662,0.0
1746681392.8781803,0.0
1746681392.942553,0.0
1746681392.9953482,0.0
1746681393.0586407,0.0
1746681393.1116166,0.0
1746681393.165079,0.0
1746681393.2178013,0.0
1746681393.270602,0.0
1746681393.3573875,0.0
1746681393.4101899,0.0
1746681393.4631293,0.0
1746681393.5162325,0.0
1746681393.5696912,0.0
1746681393.6233861,0.0
1746681393.6771486,0.0
1746681393.7315276,0.0
1746681393.7861283,0.0
1746681393.8412817,0.0
1746681393.8965611,0.0
1746681393.9522145,0.0
1746681394.0081544,0.0
1746681394.064326,0.0
1746681394.1209192,0.0
1746681394.1773849,0.0
1746681394.2344167,0.0
1746681394.2921293,0.0
1746681394.349444,0.0
1746681394.4072363,0.0
1746681394.4653897,0.0
1746681394.5238504,0.0
1746681394.582194,0.0
1746681394.6416693,0.0
1746681394.701671,0.0
1746681394.7620642,0.0
1746681394.8225834,0.0
1746681394.8833609,0.0
1746681394.9439895,0.0
1746681395.004767,0.0
1746681395.0658293,0.0
1746681395.1269183,0.0
1746681395.1887906,0.0
1746681395.250905,0.0
1746681395.313881,0.0
1746681395.4491262,0.0
1746681395.5051389,0.0
1746681395.5570905,0.0
1746681395.6096616,0.0
1746681395.6629527,0.0
1746681395.716581,0.0
1746681395.770594,0.0
1746681395.8247252,0.0
1746681395.8791208,0.0
1746681395.9337924,0.0
1746681395.988341,0.0
1746681396.0431662,0.0
1746681396.0984373,0.0
1746681396.1543422,0.0
1746681396.2105436,0.0
1746681396.2671902,0.0
1746681396.3240445,0.0
1746681396.3810494,0.0
1746681396.4384549,0.0
1746681396.4958162,0.0
1746681396.5538332,0.0
1746681396.6122842,0.0
1746681396.6711266,0.0
1746681396.7303421,0.0
1746681396.791317,0.0
1746681396.8515024,0.0
1746681396.9080348,0.0
1746681396.964936,0.0
1746681397.0222147,0.0
1746681397.0799732,0.0
1746681397.1385314,0.0
1746681397.1973927,0.0
1746681397.256663,0.0
1746681397.3160915,0.0
1746681397.3757389,0.0
1746681397.4352186,0.0
1746681397.495571,0.0
1746681397.5558689,0.0
1746681397.616862,0.0
1746681397.677636,0.0
1746681397.7390301,0.0
1746681397.8006914,0.0
1746681397.8624308,0.0
1746681397.9240832,0.0
1746681397.9860027,0.0
1746681398.0486453,0.0
1746681398.1116154,0.0
1746681398.1750126,0.0
1746681398.238837,0.0
1746681398.302786,0.0
1746681398.3670695,0.0
1746681398.4313266,0.0
1746681398.4962075,0.0
1746681398.5641446,0.0
1746681398.6272652,0.0
1746681398.6904309,0.0
1746681398.7542188,0.0
1746681398.8182023,0.0
1746681398.8821607,0.0
1746681398.9465203,0.0
1746681399.0112,0.0
1746681399.076512,0.0
1746681399.1419654,0.0
1746681399.207917,0.0
1746681399.2741086,0.0
1746681399.3406744,0.0
1746681399.4077811,0.0
1746681399.4747722,0.0
1746681399.5425677,0.0
1746681399.610548,0.0
1746681399.6788943,0.0
1746681399.7471094,0.0
1746681399.8161051,0.0
1746681399.8853126,0.0
1746681399.9544537,0.0
1746681400.0237608,0.0
1746681400.093415,0.0
1746681400.1638403,0.0
1746681400.2348454,0.0
1746681400.3059762,0.0
1746681400.3775878,0.0
1746681400.4492955,0.0
1746681400.5212896,0.0
1746681400.593377,0.0
1746681400.6663883,0.0
1746681400.7397273,0.0
1746681400.8133662,0.0
1746681400.886761,0.0
1746681400.9609563,0.0
1746681401.0353575,0.0
1746681401.1097708,0.0
1746681401.1846688,0.0
1746681401.2596607,0.0
1746681401.3354163,0.0
1746681401.4115493,0.0
1746681401.4877942,0.0
1746681401.5645635,0.0
1746681401.6415367,0.0
1746681401.7191737,0.0
1746681401.796693,0.0
1746681401.875135,0.0
1746681401.95276,0.0
1746681402.0309186,0.0
1746681402.109233,0.0
1746681402.1885803,0.0
1746681402.2681408,0.0
1746681402.3475144,0.0
1746681402.4275079,0.0
1746681402.5078735,0.0
1746681402.5888417,0.0
1746681402.6703165,0.0
1746681402.7520313,0.0
1746681402.8196533,0.0
1746681402.8715303,0.0
1746681402.9235697,0.0
1746681402.9757774,0.0
1746681403.0286865,0.0
1746681403.0819426,0.0
1746681403.1354947,0.0
1746681403.188981,0.0
1746681403.2432415,0.0
1746681403.2976015,0.0
1746681403.3518014,0.0
1746681403.4059803,0.0
1746681403.4605365,0.0
1746681403.5157604,0.0
1746681403.5713117,0.0
1746681403.649393,0.0
1746681403.7020562,0.0
1746681403.7547197,0.0
1746681403.807765,0.0
1746681403.8607793,0.0
1746681403.9146261,0.0
1746681403.968684,0.0
1746681404.0230076,0.0
1746681404.0774112,0.0
1746681404.1325786,0.0
1746681404.1877642,0.0
1746681404.2429776,0.0
1746681404.3153167,0.0
1746681404.3685617,0.0
1746681404.422161,0.0
1746681404.4760635,0.0
1746681404.5302258,0.0
1746681404.597517,0.0
1746681404.6514778,0.0
1746681404.7055736,0.0
1746681404.7596872,0.0
1746681404.8146107,0.0
1746681404.8699703,0.0
1746681404.9253967,0.0
1746681404.9913535,0.0
1746681405.0460222,0.0
1746681405.1273446,0.0
1746681405.1819327,0.0
1746681405.236658,0.0
1746681405.2920578,0.0
1746681405.3476157,0.0
1746681405.4037619,0.0
1746681405.4601333,0.0
1746681405.5168016,0.0
1746681405.573683,0.0
1746681405.6307402,0.0
1746681405.6878457,0.0
1746681405.7457418,0.0
1746681405.803833,0.0
1746681405.8620017,0.0
1746681405.9200387,0.0
1746681405.9786496,0.0
1746681406.0374749,0.0
1746681406.0964215,0.0
1746681406.1557481,0.0
1746681406.2160647,0.0
1746681406.27654,0.0
1746681406.3375087,0.0
1746681406.3985918,0.0
1746681406.4601457,0.0
1746681406.5217533,0.0
1746681406.584227,0.0
1746681406.651837,0.0
1746681406.7648573,0.0
1746681406.816295,0.0
1746681406.8663037,0.0
1746681406.9166307,0.0
1746681406.967816,0.0
1746681407.0192852,0.0
1746681407.0706046,0.0
1746681407.1221585,0.0
1746681407.1745448,0.0
1746681407.2271893,0.0
1746681407.2801447,0.0
1746681407.3333228,0.0
1746681407.386919,0.0
1746681407.4408617,0.0
1746681407.495087,0.0
1746681407.549133,0.0
1746681407.6039255,0.0
1746681407.658995,0.0
1746681407.713933,0.0
1746681407.7692208,0.0
1746681407.825283,0.0
1746681407.8813267,0.0
1746681407.9371755,0.0
1746681407.993597,0.0
1746681408.0507066,0.0
1746681408.1082768,0.0
1746681408.1661599,0.0
1746681408.2244172,0.0
1746681408.2830489,0.0
1746681408.3419662,0.0
1746681408.4013383,0.0
1746681408.460486,0.0
1746681408.518395,0.0
1746681408.582156,0.0
1746681408.63402,0.0
1746681408.6860254,0.0
1746681408.7387629,0.0
1746681408.7918413,0.0
1746681408.8455403,0.0
1746681408.9075906,0.0
1746681408.9672244,0.0
1746681409.0377378,0.0
1746681409.0895324,0.0
1746681409.1414714,0.0
1746681409.1938465,0.0
1746681409.2464948,0.0
1746681409.2993581,0.0
1746681409.352249,0.0
1746681409.4059052,0.0
1746681409.4598331,0.0
1746681409.5136669,0.0
1746681409.567731,0.0
1746681409.6226418,0.0
1746681409.6777024,0.0
1746681409.7330096,0.0
1746681409.788298,0.0
1746681409.844119,0.0
1746681409.9003232,0.0
1746681409.9567487,0.0
1746681410.0124476,0.0
1746681410.1204283,0.0
1746681410.173071,0.0
1746681410.2256057,0.0
1746681410.2781365,0.0
1746681410.3314385,0.0
1746681410.384984,0.0
1746681410.4385295,0.0
1746681410.49223,0.0
1746681410.5467684,0.0
1746681410.601577,0.0
1746681410.6565888,0.0
1746681410.7117093,0.0
1746681410.7674232,0.0
1746681410.8233442,0.0
1746681410.879214,0.0
1746681410.9343264,0.0
1746681410.9898653,0.0
1746681411.0457456,0.0
1746681411.1018844,0.0
1746681411.1581035,0.0
1746681411.2148867,0.0
1746681411.2740011,0.0
1746681411.3313918,0.0
1746681411.3891332,0.0
1746681411.4477916,0.0
1746681411.5075047,0.0
1746681411.5655527,0.0
1746681411.6239185,0.0
1746681411.683115,0.0
1746681411.7436395,0.0
1746681411.8033662,0.0
1746681411.8613398,0.0
1746681411.919953,0.0
1746681411.9789336,0.0
1746681412.0377405,0.0
1746681412.0970917,0.0
1746681412.184254,0.0
1746681412.2351544,0.0
1746681412.285496,0.0
1746681412.336185,0.0
1746681412.387691,0.0
1746681412.4398293,0.0
1746681412.4914172,0.0
1746681412.5432134,0.0
1746681412.5957117,0.0
1746681412.6484997,0.0
1746681412.7020466,0.0
1746681412.7546854,0.0
1746681412.807899,0.0
1746681412.8614798,0.0
1746681412.9152417,0.0
1746681412.9689932,0.0
1746681413.0230844,0.0
1746681413.0779521,0.0
1746681413.1326373,0.0
1746681413.1875868,0.0
1746681413.2434356,0.0
1746681413.2995727,0.0
1746681413.3555038,0.0
1746681413.4116838,0.0
1746681413.4686527,0.0
1746681413.5258033,0.0
1746681413.6131876,0.0
1746681413.6652093,0.0
1746681413.7459855,0.0
1746681413.7979891,0.0
1746681413.8499982,0.0
1746681413.902358,0.0
1746681413.9546864,0.0
1746681414.0077748,0.0
1746681414.0607443,0.0
1746681414.1139324,0.0
1746681414.1678948,0.0
1746681414.2221413,0.0
1746681414.276309,0.0
1746681414.330788,0.0
1746681414.386063,0.0
1746681414.4415562,0.0
