SECONDS,prefix_cache_block_movements_cpu_to_nvme
1746681854.5817451,0.0
1746681854.6420026,0.0
1746681854.7023165,0.0
1746681854.767595,0.0
1746681854.830264,0.0
1746681854.9148772,0.0
1746681854.9874952,0.0
1746681855.0510278,0.0
1746681855.1180599,0.0
1746681855.1787753,0.0
1746681855.2597177,0.0
1746681855.32232,0.0
1746681855.3918812,0.0
1746681855.451447,0.0
1746681855.5278559,0.0
1746681855.5913594,0.0
1746681855.679811,0.0
1746681855.7476337,0.0
1746681855.8248882,0.0
1746681855.8939872,0.0
1746681855.9530144,0.0
1746681856.0416307,0.0
1746681856.0988472,0.0
1746681856.1583354,0.0
1746681856.2186005,0.0
1746681856.2794962,0.0
1746681856.339847,0.0
1746681856.40096,0.0
1746681856.45967,0.0
1746681856.5176828,0.0
1746681856.5770478,0.0
1746681856.6374636,0.0
1746681856.7019317,0.0
1746681856.763977,0.0
1746681856.8276632,0.0
1746681856.8948767,0.0
1746681856.9548557,0.0
1746681857.0163689,0.0
1746681857.0795774,0.0
1746681857.1401608,0.0
1746681857.2063184,0.0
1746681857.2674193,0.0
1746681857.3354213,0.0
1746681857.3993359,0.0
1746681857.4742649,0.0
1746681857.5393202,0.0
1746681857.6032908,0.0
1746681857.6664398,0.0
1746681857.7336311,0.0
1746681857.796215,0.0
1746681857.860311,0.0
1746681857.9281116,0.0
1746681858.0337722,0.0
1746681858.088925,0.0
1746681858.1512306,0.0
1746681858.206585,0.0
1746681858.268922,0.0
1746681858.3248467,0.0
1746681858.3872783,0.0
1746681858.4472191,0.0
1746681858.50723,0.0
1746681858.5650842,0.0
1746681858.621551,0.0
1746681858.6792629,0.0
1746681858.7372155,0.0
1746681858.7973433,0.0
1746681858.8561158,0.0
1746681858.9220538,0.0
1746681858.9842694,0.0
1746681859.0512142,0.0
1746681859.114192,0.0
1746681859.1753101,0.0
1746681859.2381012,0.0
1746681859.3017304,0.0
1746681859.3690734,0.0
1746681859.4304793,0.0
1746681859.4910572,0.0
1746681859.5516834,0.0
1746681859.6262004,0.0
1746681859.7021816,0.0
1746681859.758191,0.0
1746681859.8322,0.0
1746681859.9043412,0.0
1746681859.9713743,0.0
1746681860.0312564,0.0
1746681860.0881047,0.0
1746681860.1515281,0.0
1746681860.210275,0.0
1746681860.2868211,0.0
1746681860.362651,0.0
1746681860.4328012,0.0
1746681860.49183,0.0
1746681860.5752096,0.0
1746681860.6510534,0.0
1746681860.7097137,0.0
1746681860.7764773,0.0
1746681860.8354378,0.0
1746681860.9143183,0.0
1746681860.9754581,0.0
1746681861.056084,0.0
1746681861.1206815,0.0
1746681861.1886516,0.0
1746681861.2498314,0.0
1746681861.3141274,0.0
1746681861.3754299,0.0
1746681861.4402332,0.0
1746681861.523898,0.0
1746681861.5822384,0.0
1746681861.6551702,0.0
1746681861.7356265,0.0
1746681861.79574,0.0
1746681861.855201,0.0
1746681861.9101295,0.0
1746681861.9627922,0.0
1746681862.0187008,0.0
1746681862.072806,0.0
1746681862.1253912,0.0
1746681862.178885,0.0
1746681862.2351706,0.0
1746681862.294149,0.0
1746681862.3507593,0.0
1746681862.407232,0.0
1746681862.470116,0.0
1746681862.5315084,0.0
1746681862.5877066,0.0
1746681862.6488793,0.0
1746681862.7071545,0.0
1746681862.7670937,0.0
1746681862.8311396,0.0
1746681862.8925257,0.0
1746681862.952838,0.0
1746681863.0477808,0.0
1746681863.1054635,0.0
1746681863.1899438,0.0
1746681863.2452736,0.0
1746681863.302285,0.0
1746681863.3591852,0.0
1746681863.4151695,0.0
1746681863.4696827,0.0
1746681863.5299056,0.0
1746681863.5843697,0.0
1746681863.643264,0.0
1746681863.6992545,0.0
1746681863.754994,0.0
1746681863.8112192,0.0
1746681863.8741155,0.0
1746681863.9340882,0.0
1746681863.9951897,0.0
1746681864.0552652,0.0
1746681864.1128914,0.0
1746681864.1732144,0.0
1746681864.2335353,0.0
1746681864.2984908,0.0
1746681864.3592882,0.0
1746681864.419182,0.0
1746681864.5259688,0.0
1746681864.5873494,0.0
1746681864.6551814,0.0
1746681864.7110987,0.0
1746681864.771958,0.0
1746681864.835874,0.0
1746681864.913807,0.0
1746681864.9745948,0.0
1746681865.040098,0.0
1746681865.1111228,0.0
1746681865.1657603,0.0
1746681865.223065,0.0
1746681865.2858324,0.0
1746681865.347209,0.0
1746681865.411046,0.0
1746681865.4715748,0.0
1746681865.5310876,0.0
1746681865.5913916,0.0
1746681865.6516542,0.0
1746681865.7155106,0.0
1746681865.7753556,0.0
1746681865.8392763,0.0
1746681865.9057925,0.0
1746681866.006403,0.0
1746681866.0742404,0.0
1746681866.152917,0.0
1746681866.2324777,0.0
1746681866.2921576,0.0
1746681866.3511157,0.0
1746681866.416185,0.0
1746681866.4751282,0.0
1746681866.5340626,0.0
1746681866.5894647,0.0
1746681866.6511216,0.0
1746681866.7160437,0.0
1746681866.774856,0.0
1746681866.8341975,0.0
1746681866.8915234,0.0
1746681866.955286,0.0
1746681867.019263,0.0
1746681867.0879138,0.0
1746681867.1512156,0.0
1746681867.2117963,0.0
1746681867.2751997,0.0
1746681867.3705316,0.0
1746681867.43127,0.0
1746681867.4914124,0.0
1746681867.5605266,0.0
1746681867.6195066,0.0
1746681867.6919775,0.0
1746681867.7567675,0.0
1746681867.8125308,0.0
1746681867.8914118,0.0
1746681867.9512439,0.0
1746681868.015242,0.0
1746681868.0730274,0.0
1746681868.1298945,0.0
1746681868.1855655,0.0
1746681868.2432268,0.0
1746681868.3031662,0.0
1746681868.3625243,0.0
1746681868.4228451,0.0
1746681868.4788296,0.0
1746681868.5352252,0.0
1746681868.5956607,0.0
1746681868.6592405,0.0
1746681868.7202861,0.0
1746681868.780608,0.0
1746681868.844721,0.0
1746681868.903957,0.0
1746681868.9896157,0.0
1746681869.0473502,0.0
1746681869.1007798,0.0
1746681869.156596,0.0
1746681869.231578,0.0
1746681869.3024912,0.0
1746681869.3615005,0.0
1746681869.4337175,0.0
1746681869.5056078,0.0
1746681869.5681324,0.0
1746681869.6304967,0.0
1746681869.6883664,0.0
1746681869.7646616,0.0
1746681869.8233435,0.0
1746681869.8797429,0.0
1746681869.9391627,0.0
1746681869.997863,0.0
1746681870.0548294,0.0
1746681870.1110446,0.0
1746681870.1712205,0.0
1746681870.2352445,0.0
1746681870.2942135,0.0
1746681870.351252,0.0
1746681870.414104,0.0
1746681870.4705157,0.0
1746681870.5554008,0.0
1746681870.6155846,0.0
1746681870.6815376,0.0
1746681870.7369843,0.0
1746681870.7931705,0.0
1746681870.8632421,0.0
1746681870.9208038,0.0
1746681870.9941373,0.0
1746681871.051015,0.0
1746681871.1222587,0.0
1746681871.1818163,0.0
1746681871.247852,0.0
1746681871.3075628,0.0
1746681871.3741393,0.0
1746681871.431491,0.0
1746681871.4893909,0.0
1746681871.5496993,0.0
1746681871.635582,0.0
1746681871.7152624,0.0
1746681871.779261,0.0
1746681871.8434393,0.0
1746681871.9074712,0.0
1746681871.969639,0.0
1746681872.051824,0.0
1746681872.1260808,0.0
1746681872.1833804,0.0
1746681872.2586253,0.0
1746681872.3357275,0.0
1746681872.3957963,0.0
1746681872.457009,0.0
1746681872.5202112,0.0
1746681872.5819142,0.0
1746681872.6395364,0.0
1746681872.702158,0.0
1746681872.7556098,0.0
1746681872.8302503,0.0
1746681872.8837273,0.0
1746681872.9433362,0.0
1746681873.0031722,0.0
1746681873.0604603,0.0
1746681873.117963,0.0
1746681873.1752067,0.0
1746681873.2338018,0.0
1746681873.2896597,0.0
1746681873.3472364,0.0
1746681873.407308,0.0
1746681873.4673734,0.0
1746681873.527169,0.0
1746681873.5912032,0.0
1746681873.6523073,0.0
1746681873.741175,0.0
1746681873.7951083,0.0
1746681873.8471646,0.0
1746681873.8997836,0.0
1746681873.955516,0.0
1746681874.011869,0.0
1746681874.0881648,0.0
1746681874.152222,0.0
1746681874.2081013,0.0
1746681874.2608066,0.0
1746681874.3159184,0.0
1746681874.3745985,0.0
1746681874.4505973,0.0
1746681874.5145748,0.0
1746681874.5872672,0.0
1746681874.661368,0.0
1746681874.7365537,0.0
1746681874.8026056,0.0
1746681874.8716838,0.0
1746681874.927438,0.0
1746681874.9838736,0.0
1746681875.0392416,0.0
1746681875.0983162,0.0
1746681875.155199,0.0
1746681875.2291253,0.0
1746681875.2837245,0.0
1746681875.3433242,0.0
1746681875.399231,0.0
1746681875.4570148,0.0
1746681875.5313706,0.0
1746681875.5922654,0.0
1746681875.6477294,0.0
1746681875.7033217,0.0
1746681875.7632558,0.0
1746681875.8209682,0.0
1746681875.8768125,0.0
1746681875.93718,0.0
1746681875.9935231,0.0
1746681876.0527184,0.0
1746681876.1277401,0.0
1746681876.1861305,0.0
1746681876.2420301,0.0
1746681876.3142025,0.0
1746681876.372188,0.0
1746681876.4392684,0.0
1746681876.4993339,0.0
1746681876.5714552,0.0
1746681876.64247,0.0
1746681876.7024436,0.0
1746681876.7771308,0.0
1746681876.8397346,0.0
1746681876.9049604,0.0
1746681876.959316,0.0
1746681877.015351,0.0
1746681877.0719416,0.0
1746681877.1473584,0.0
1746681877.2034488,0.0
1746681877.2634165,0.0
1746681877.3239868,0.0
1746681877.3833625,0.0
1746681877.4433544,0.0
1746681877.500749,0.0
1746681877.5573597,0.0
1746681877.6405249,0.0
1746681877.7149248,0.0
1746681877.7847311,0.0
1746681877.8416095,0.0
1746681877.9217741,0.0
1746681877.9793055,0.0
1746681878.0354025,0.0
1746681878.087324,0.0
1746681878.1434207,0.0
1746681878.199257,0.0
1746681878.2562087,0.0
1746681878.311226,0.0
1746681878.3712893,0.0
1746681878.4283602,0.0
1746681878.4872613,0.0
1746681878.5415628,0.0
1746681878.5966172,0.0
1746681878.6551955,0.0
1746681878.7152803,0.0
1746681878.7712498,0.0
1746681878.833729,0.0
1746681878.890156,0.0
1746681878.9542131,0.0
1746681879.0112712,0.0
1746681879.0783536,0.0
1746681879.1394396,0.0
1746681879.2005453,0.0
1746681879.259228,0.0
1746681879.3318784,0.0
1746681879.3935688,0.0
1746681879.4551668,0.0
1746681879.5191262,0.0
1746681879.5790777,0.0
1746681879.654169,0.0
1746681879.7114637,0.0
1746681879.7835257,0.0
1746681879.8435156,0.0
1746681879.8991935,0.0
1746681879.9722893,0.0
1746681880.0421748,0.0
1746681880.0951605,0.0
1746681880.1474273,0.0
1746681880.2233565,0.0
1746681880.2994373,0.0
1746681880.3737948,0.0
1746681880.445488,0.0
1746681880.5036073,0.0
1746681880.5718548,0.0
1746681880.6317,0.0
1746681880.704209,0.0
1746681880.7610397,0.0
1746681880.8310928,0.0
1746681880.889511,0.0
1746681880.9493015,0.0
1746681881.0074072,0.0
1746681881.0673723,0.0
1746681881.1394925,0.0
1746681881.1993437,0.0
1746681881.276743,0.0
1746681881.3394825,0.0
1746681881.3994846,0.0
1746681881.4798164,0.0
1746681881.552904,0.0
1746681881.6201754,0.0
1746681881.6926403,0.0
1746681881.7517512,0.0
1746681881.8113687,0.0
1746681881.8681016,0.0
1746681881.927385,0.0
1746681881.9836879,0.0
1746681882.0433192,0.0
1746681882.1031928,0.0
1746681882.1863132,0.0
1746681882.239743,0.0
1746681882.2981691,0.0
1746681882.3555884,0.0
1746681882.4119713,0.0
1746681882.471149,0.0
1746681882.5283806,0.0
1746681882.5859704,0.0
1746681882.6407397,0.0
1746681882.6991146,0.0
1746681882.761671,0.0
1746681882.819165,0.0
1746681882.9039218,0.0
1746681882.9631376,0.0
1746681883.0231915,0.0
1746681883.0841537,0.0
1746681883.1423757,0.0
1746681883.1962888,0.0
1746681883.2551544,0.0
1746681883.3191195,0.0
1746681883.3774822,0.0
1746681883.4326274,0.0
1746681883.4908504,0.0
1746681883.5508943,0.0
1746681883.6115916,0.0
1746681883.6856675,0.0
1746681883.7659442,0.0
1746681883.8281226,0.0
1746681883.9158247,0.0
1746681883.9872937,0.0
1746681884.0473568,0.0
1746681884.1176598,0.0
1746681884.1870937,0.0
1746681884.2595942,0.0
1746681884.333259,0.0
1746681884.395494,0.0
1746681884.4560547,0.0
1746681884.516411,0.0
1746681884.6036947,0.0
1746681884.6773934,0.0
1746681884.7362983,0.0
1746681884.8118305,0.0
1746681884.8755507,0.0
1746681884.9439764,0.0
1746681885.0202382,0.0
1746681885.080022,0.0
1746681885.154617,0.0
1746681885.230199,0.0
1746681885.2983594,0.0
1746681885.355504,0.0
1746681885.4154186,0.0
1746681885.4737408,0.0
1746681885.5523057,0.0
1746681885.6119924,0.0
1746681885.686521,0.0
1746681885.7481072,0.0
1746681885.8247335,0.0
1746681885.8835042,0.0
1746681885.944692,0.0
1746681886.0077806,0.0
1746681886.090352,0.0
1746681886.163749,0.0
1746681886.2231781,0.0
1746681886.2991743,0.0
1746681886.3705275,0.0
1746681886.4293392,0.0
1746681886.4904652,0.0
1746681886.5517204,0.0
1746681886.6143887,0.0
1746681886.687754,0.0
1746681886.7631178,0.0
1746681886.844133,0.0
1746681886.9145474,0.0
1746681886.9957535,0.0
1746681887.056767,0.0
1746681887.1246932,0.0
1746681887.1857867,0.0
1746681887.2716625,0.0
1746681887.3479974,0.0
1746681887.4108384,0.0
1746681887.4933765,0.0
1746681887.5562105,0.0
1746681887.6198258,0.0
1746681887.6814733,0.0
1746681887.7417681,0.0
1746681887.802117,0.0
1746681887.8664525,0.0
1746681887.9358978,0.0
1746681888.0247161,0.0
1746681888.0930703,0.0
1746681888.1675315,0.0
1746681888.2406886,0.0
1746681888.2979496,0.0
1746681888.3600674,0.0
1746681888.428462,0.0
1746681888.5118508,0.0
1746681888.5946906,0.0
1746681888.6576903,0.0
1746681888.7181177,0.0
1746681888.792753,0.0
1746681888.8678098,0.0
1746681888.9437265,0.0
1746681889.0164697,0.0
1746681889.075843,0.0
1746681889.1497364,0.0
1746681889.210551,0.0
1746681889.2785728,0.0
1746681889.3395905,0.0
1746681889.419913,0.0
1746681889.4956698,0.0
1746681889.5716321,0.0
1746681889.633491,0.0
1746681889.6934214,0.0
1746681889.7720783,0.0
1746681889.8475192,0.0
1746681889.9198346,0.0
1746681889.979473,0.0
1746681890.0389748,0.0
1746681890.0995822,0.0
1746681890.1664433,0.0
1746681890.25583,0.0
1746681890.3148482,0.0
1746681890.3902116,0.0
1746681890.4476824,0.0
1746681890.5168767,0.0
1746681890.5782833,0.0
1746681890.6557298,0.0
1746681890.7246711,0.0
1746681890.7836251,0.0
1746681890.860309,0.0
1746681890.9358928,0.0
1746681891.003807,0.0
1746681891.0701323,0.0
1746681891.15615,0.0
1746681891.240461,0.0
1746681891.4379044,0.0
1746681891.5162776,0.0
1746681891.5990307,0.0
1746681891.668165,0.0
1746681891.7368512,0.0
1746681891.7998433,0.0
1746681891.8619208,0.0
1746681891.9443355,0.0
1746681892.0188231,0.0
1746681892.0963733,0.0
1746681892.1599126,0.0
1746681892.2366488,0.0
1746681892.310786,0.0
1746681892.3765898,0.0
1746681892.4526482,0.0
1746681892.5300362,0.0
1746681892.5919492,0.0
1746681892.6685603,0.0
1746681892.7284782,0.0
1746681892.7891486,0.0
1746681892.8654747,0.0
1746681892.924506,0.0
1746681893.0012329,0.0
1746681893.0600038,0.0
1746681893.136325,0.0
1746681893.210169,0.0
1746681893.2847571,0.0
1746681893.3636723,0.0
1746681893.4460936,0.0
1746681893.5266604,0.0
1746681893.5889242,0.0
1746681893.66364,0.0
1746681893.723463,0.0
1746681893.7870445,0.0
1746681893.8678122,0.0
1746681893.9289365,0.0
1746681893.9958715,0.0
1746681894.0621338,0.0
1746681894.1283169,0.0
1746681894.2041624,0.0
1746681894.2637503,0.0
1746681894.3359442,0.0
1746681894.4097164,0.0
1746681894.4799418,0.0
1746681894.5394506,0.0
1746681894.6128843,0.0
1746681894.6894023,0.0
1746681894.7479527,0.0
1746681894.8081656,0.0
1746681894.87357,0.0
1746681894.9357908,0.0
1746681895.0004058,0.0
1746681895.084469,0.0
1746681895.1437993,0.0
1746681895.2200992,0.0
1746681895.2974036,0.0
1746681895.3522077,0.0
1746681895.409869,0.0
1746681895.467818,0.0
1746681895.5274637,0.0
1746681895.5878625,0.0
1746681895.6481688,0.0
1746681895.7056372,0.0
1746681895.7609808,0.0
1746681895.81662,0.0
1746681895.8734164,0.0
1746681895.9337947,0.0
1746681895.9903893,0.0
1746681896.0473008,0.0
1746681896.1075408,0.0
1746681896.1702166,0.0
1746681896.2304614,0.0
1746681896.2913878,0.0
1746681896.3514035,0.0
1746681896.4153662,0.0
1746681896.476293,0.0
1746681896.547585,0.0
1746681896.623425,0.0
1746681896.6901824,0.0
1746681896.759741,0.0
1746681896.8196242,0.0
1746681896.877472,0.0
1746681896.9457958,0.0
1746681897.0014718,0.0
1746681897.0716374,0.0
1746681897.1436362,0.0
1746681897.1993449,0.0
1746681897.2554228,0.0
1746681897.3152907,0.0
1746681897.3753905,0.0
1746681897.4318948,0.0
1746681897.4913063,0.0
1746681897.5515351,0.0
1746681897.6072526,0.0
1746681897.6682615,0.0
1746681897.7240593,0.0
1746681897.7831528,0.0
1746681897.8405006,0.0
1746681897.8969069,0.0
1746681897.954874,0.0
1746681898.0110297,0.0
1746681898.0697546,0.0
1746681898.1644409,0.0
1746681898.2313833,0.0
1746681898.2841504,0.0
1746681898.3554552,0.0
1746681898.427342,0.0
1746681898.4994972,0.0
1746681898.5651152,0.0
1746681898.6203568,0.0
1746681898.6927974,0.0
1746681898.7715695,0.0
1746681898.835239,0.0
1746681898.895797,0.0
1746681898.9623349,0.0
1746681899.0193293,0.0
1746681899.0790489,0.0
1746681899.1653185,0.0
1746681899.2229393,0.0
1746681899.2856476,0.0
1746681899.3388224,0.0
1746681899.3918645,0.0
1746681899.4442754,0.0
1746681899.515479,0.0
1746681899.5723114,0.0
1746681899.6435063,0.0
1746681899.711564,0.0
1746681899.7783947,0.0
1746681899.8334599,0.0
1746681899.910464,0.0
1746681899.967679,0.0
1746681900.0259292,0.0
1746681900.0806634,0.0
1746681900.1397405,0.0
1746681900.1996028,0.0
1746681900.2657363,0.0
1746681900.322247,0.0
1746681900.3807693,0.0
1746681900.4433203,0.0
1746681900.5021527,0.0
1746681900.561984,0.0
1746681900.6491203,0.0
1746681900.7127128,0.0
1746681900.7713926,0.0
1746681900.8421016,0.0
1746681900.8991246,0.0
1746681900.9715703,0.0
1746681901.0305192,0.0
1746681901.0979145,0.0
1746681901.1533682,0.0
1746681901.223849,0.0
1746681901.282066,0.0
1746681901.3392515,0.0
1746681901.3951402,0.0
1746681901.464856,0.0
1746681901.5209212,0.0
1746681901.592072,0.0
1746681901.654201,0.0
1746681901.725303,0.0
1746681901.7827468,0.0
1746681901.8452187,0.0
1746681901.9153042,0.0
1746681901.9750762,0.0
1746681902.0472395,0.0
1746681902.1038723,0.0
1746681902.1640015,0.0
1746681902.2238674,0.0
1746681902.281441,0.0
1746681902.3353503,0.0
1746681902.3900633,0.0
1746681902.4442677,0.0
1746681902.5009317,0.0
1746681902.5570157,0.0
1746681902.6392791,0.0
1746681902.7152364,0.0
1746681902.7981856,0.0
1746681902.8579915,0.0
1746681902.9183917,0.0
1746681902.994189,0.0
1746681903.06376,0.0
1746681903.1200287,0.0
1746681903.1967502,0.0
1746681903.2556713,0.0
1746681903.3238592,0.0
1746681903.384443,0.0
1746681903.4526792,0.0
1746681903.5226254,0.0
1746681903.6005552,0.0
1746681903.660133,0.0
1746681903.7319336,0.0
1746681903.7895935,0.0
1746681903.8667223,0.0
1746681903.935851,0.0
1746681904.0119646,0.0
1746681904.071738,0.0
1746681904.1482818,0.0
1746681904.2281458,0.0
1746681904.2959924,0.0
1746681904.3768628,0.0
1746681904.4393797,0.0
1746681904.4998474,0.0
1746681904.5670366,0.0
1746681904.6303773,0.0
1746681904.6995525,0.0
1746681904.756556,0.0
1746681904.8370023,0.0
1746681904.900064,0.0
1746681904.9797935,0.0
1746681905.0355227,0.0
1746681905.0960107,0.0
1746681905.1600919,0.0
1746681905.219231,0.0
1746681905.2764077,0.0
1746681905.3359268,0.0
1746681905.394123,0.0
1746681905.4558809,0.0
1746681905.5154629,0.0
1746681905.5706143,0.0
1746681905.624968,0.0
1746681905.6812592,0.0
1746681905.7351665,0.0
1746681905.7937195,0.0
1746681905.8541045,0.0
1746681905.9103506,0.0
1746681905.9662828,0.0
1746681906.0232978,0.0
1746681906.087412,0.0
1746681906.1475017,0.0
1746681906.214067,0.0
1746681906.2720752,0.0
1746681906.3325498,0.0
1746681906.393698,0.0
1746681906.4671805,0.0
1746681906.533292,0.0
1746681906.5871706,0.0
1746681906.6438293,0.0
1746681906.702996,0.0
1746681906.7630174,0.0
1746681906.851272,0.0
1746681906.9139338,0.0
1746681906.975154,0.0
1746681907.0311472,0.0
1746681907.08677,0.0
1746681907.1400077,0.0
1746681907.1963832,0.0
1746681907.2547169,0.0
1746681907.3107128,0.0
1746681907.3652055,0.0
1746681907.422773,0.0
1746681907.4849606,0.0
1746681907.5432293,0.0
1746681907.602255,0.0
1746681907.659158,0.0
1746681907.719124,0.0
1746681907.7791116,0.0
1746681907.8358204,0.0
1746681907.8963265,0.0
1746681907.9566019,0.0
1746681908.0151489,0.0
1746681908.073114,0.0
1746681908.1352592,0.0
1746681908.1955376,0.0
1746681908.2578537,0.0
1746681908.3219764,0.0
1746681908.385894,0.0
1746681908.4510748,0.0
1746681908.5178993,0.0
1746681908.5791972,0.0
1746681908.6398864,0.0
1746681908.7303386,0.0
1746681908.7881637,0.0
1746681908.8484564,0.0
1746681908.9086905,0.0
1746681908.9690275,0.0
1746681909.0313823,0.0
1746681909.1109166,0.0
1746681909.1889696,0.0
1746681909.2715738,0.0
1746681909.3477497,0.0
1746681909.4116292,0.0
1746681909.4880586,0.0
1746681909.5686967,0.0
1746681909.6314664,0.0
1746681909.692294,0.0
1746681909.768432,0.0
1746681909.8415701,0.0
1746681909.9038806,0.0
1746681909.982671,0.0
1746681910.0555751,0.0
1746681910.1235807,0.0
1746681910.1878579,0.0
1746681910.2640176,0.0
1746681910.3262172,0.0
1746681910.3913782,0.0
1746681910.455431,0.0
1746681910.5157924,0.0
1746681910.581053,0.0
1746681910.637572,0.0
1746681910.6914759,0.0
1746681910.7636251,0.0
1746681910.836426,0.0
1746681910.9025805,0.0
1746681910.942013,0.0
1746681910.9747481,0.0
1746681911.0029507,0.0
1746681911.0311732,0.0
1746681911.0591059,0.0
1746681911.0899937,0.0
1746681911.159477,0.0
1746681911.2194872,0.0
1746681911.281235,0.0
1746681911.3528178,0.0
1746681911.4154735,0.0
1746681911.4770033,0.0
1746681911.553226,0.0
1746681911.6095314,0.0
1746681911.6664183,0.0
1746681911.7206662,0.0
1746681911.7796032,0.0
1746681911.8397982,0.0
1746681911.9035537,0.0
1746681911.9635353,0.0
1746681912.0219674,0.0
1746681912.0775442,0.0
1746681912.1386535,0.0
1746681912.1983163,0.0
1746681912.2583356,0.0
1746681912.315348,0.0
1746681912.3757155,0.0
1746681912.4360006,0.0
1746681912.4962804,0.0
1746681912.5623696,0.0
1746681912.6236646,0.0
1746681912.6935065,0.0
1746681912.7539997,0.0
1746681912.827659,0.0
1746681912.9000103,0.0
1746681912.9571974,0.0
1746681913.0199404,0.0
1746681913.0881643,0.0
1746681913.1474516,0.0
1746681913.2188852,0.0
1746681913.271941,0.0
1746681913.3244588,0.0
1746681913.3874402,0.0
1746681913.4408185,0.0
1746681913.4973397,0.0
1746681913.555487,0.0
1746681913.6348405,0.0
1746681913.6710787,0.0
1746681913.7049358,0.0
1746681913.737625,0.0
1746681913.768267,0.0
1746681913.8003345,0.0
1746681913.8322775,0.0
1746681913.8643374,0.0
1746681913.8963308,0.0
1746681913.9282846,0.0
1746681913.9606533,0.0
1746681914.0021102,0.0
1746681914.03501,0.0
1746681914.0629818,0.0
1746681914.0954437,0.0
1746681914.1269307,0.0
1746681914.1553464,0.0
1746681914.1873507,0.0
1746681914.2516441,0.0
1746681914.3074112,0.0
1746681914.3674748,0.0
1746681914.4246144,0.0
1746681914.483376,0.0
1746681914.540929,0.0
1746681914.5970902,0.0
1746681914.686497,0.0
1746681914.751408,0.0
1746681914.8087592,0.0
1746681914.8759825,0.0
1746681914.9354203,0.0
1746681915.0096374,0.0
1746681915.0905075,0.0
1746681915.1516533,0.0
1746681915.2308533,0.0
1746681915.2925334,0.0
1746681915.3710186,0.0
1746681915.441966,0.0
1746681915.4971085,0.0
1746681915.563369,0.0
1746681915.6232908,0.0
1746681915.6994865,0.0
1746681915.7675068,0.0
1746681915.8274324,0.0
1746681915.9039838,0.0
1746681915.9634986,0.0
1746681916.0397642,0.0
1746681916.10773,0.0
1746681916.1657202,0.0
1746681916.244198,0.0
1746681916.3063092,0.0
1746681916.367334,0.0
1746681916.4439712,0.0
1746681916.4994507,0.0
1746681916.555821,0.0
1746681916.615366,0.0
1746681916.6767411,0.0
1746681916.7331946,0.0
1746681916.7869651,0.0
1746681916.8408906,0.0
1746681916.8964713,0.0
1746681916.951159,0.0
1746681917.0071425,0.0
1746681917.0597007,0.0
1746681917.112297,0.0
1746681917.1692538,0.0
1746681917.2291281,0.0
1746681917.2843032,0.0
1746681917.3407128,0.0
1746681917.3991098,0.0
1746681917.455166,0.0
1746681917.5152135,0.0
1746681917.6114533,0.0
1746681917.66715,0.0
1746681917.732249,0.0
1746681917.793933,0.0
1746681917.8594143,0.0
1746681917.9138696,0.0
1746681917.9831696,0.0
1746681918.0431297,0.0
1746681918.114165,0.0
1746681918.1758928,0.0
1746681918.2476718,0.0
1746681918.3227787,0.0
1746681918.3831804,0.0
1746681918.4515514,0.0
1746681918.5116985,0.0
1746681918.5800698,0.0
1746681918.6390858,0.0
1746681918.70722,0.0
1746681918.766075,0.0
1746681918.834739,0.0
1746681918.9071646,0.0
1746681918.9728205,0.0
1746681919.0280514,0.0
1746681919.0872352,0.0
1746681919.1656837,0.0
1746681919.2189171,0.0
1746681919.2788265,0.0
1746681919.3313863,0.0
1746681919.3875647,0.0
1746681919.4431643,0.0
1746681919.499376,0.0
1746681919.5593045,0.0
1746681919.6163087,0.0
1746681919.6724145,0.0
1746681919.7287138,0.0
1746681919.7853498,0.0
1746681919.8433383,0.0
1746681919.9061885,0.0
1746681919.9669776,0.0
1746681920.0268447,0.0
1746681920.0855799,0.0
1746681920.1418629,0.0
1746681920.2006605,0.0
1746681920.3023658,0.0
1746681920.3637164,0.0
1746681920.3949497,0.0
1746681920.4561188,0.0
1746681920.532021,0.0
1746681920.5935283,0.0
1746681920.6652865,0.0
1746681920.7256,0.0
1746681920.8114889,0.0
1746681920.869639,0.0
1746681920.9300172,0.0
1746681921.0018249,0.0
1746681921.0592797,0.0
1746681921.1215777,0.0
1746681921.190842,0.0
1746681921.2586184,0.0
1746681921.330011,0.0
1746681921.4032788,0.0
1746681921.466241,0.0
1746681921.5235088,0.0
1746681921.597805,0.0
1746681921.6557324,0.0
1746681921.7269192,0.0
1746681921.8123324,0.0
1746681921.8824353,0.0
1746681921.9438345,0.0
1746681922.0196028,0.0
1746681922.082916,0.0
1746681922.145902,0.0
1746681922.2034137,0.0
1746681922.2625904,0.0
1746681922.318776,0.0
1746681922.3801563,0.0
1746681922.43718,0.0
1746681922.4995048,0.0
1746681922.5634625,0.0
1746681922.650369,0.0
1746681922.7102692,0.0
1746681922.7667751,0.0
1746681922.8410153,0.0
1746681922.8995173,0.0
1746681922.963878,0.0
1746681923.027624,0.0
1746681923.0958817,0.0
1746681923.1513758,0.0
1746681923.2082427,0.0
1746681923.2680566,0.0
1746681923.3232758,0.0
1746681923.379254,0.0
1746681923.4361858,0.0
1746681923.492404,0.0
1746681923.5801613,0.0
1746681923.6420808,0.0
1746681923.6993217,0.0
1746681923.7557423,0.0
1746681923.813886,0.0
1746681923.884976,0.0
1746681923.942387,0.0
1746681924.0139465,0.0
1746681924.0846105,0.0
1746681924.1491191,0.0
