SECONDS,prefix_cache_block_hits_gpu
1746689240.9567866,0.0
1746689241.028609,0.0
1746689241.104722,0.0
1746689241.1850438,0.0
1746689241.252558,0.0
1746689241.3146603,0.0
1746689241.3803751,0.0
1746689241.4446316,0.0
1746689241.5126965,0.0
1746689241.5846326,0.0
1746689241.6817186,0.0
1746689241.746745,0.0
1746689241.8215518,0.0
1746689241.8966475,0.0
1746689241.9588568,0.0
1746689242.0217936,0.0
1746689242.109736,0.0
1746689242.1845353,0.0
1746689242.2588413,0.0
1746689242.3245037,0.0
1746689242.3955593,0.0
1746689242.4590774,0.0
1746689242.5219696,0.0
1746689242.5841854,0.0
1746689242.6747563,0.0
1746689242.7405806,0.0
1746689242.8004262,0.0
1746689242.8612432,0.0
1746689242.9558048,0.0
1746689243.0172684,0.0
1746689243.0781846,0.0
1746689243.140496,0.0
1746689243.2244995,0.0
1746689243.292054,0.0
1746689243.3525686,0.0
1746689243.444468,0.0
1746689243.5162125,0.0
1746689243.592066,0.0
1746689243.6590843,0.0
1746689243.7340019,0.0
1746689243.8154736,0.0
1746689243.8832376,0.0
1746689243.9557734,0.0
1746689244.0439525,0.0
1746689244.1166217,0.0
1746689244.177331,0.0
1746689244.250075,0.0
1746689244.3293078,0.0
1746689244.3951523,0.0
1746689244.476998,0.0
1746689244.5534487,0.0
1746689244.6177187,0.0
1746689244.6825433,0.0
1746689244.74661,0.0
1746689244.817296,0.0
1746689244.8813896,0.0
1746689244.9783652,0.0
1746689245.0540588,0.0
1746689245.1304765,0.0
1746689245.1939704,0.0
1746689245.2648382,0.0
1746689245.3284245,0.0
1746689245.3904605,0.0
1746689245.459618,0.0
1746689245.5271783,0.0
1746689245.5927434,0.0
1746689245.7008014,0.0
1746689245.7742078,0.0
1746689245.846876,0.0
1746689245.9087775,0.0
1746689245.9894152,0.0
1746689246.0535088,0.0
1746689246.1290774,0.0
1746689246.189109,0.0
1746689246.2607126,0.0
1746689246.3200567,0.0
1746689246.3841429,0.0
1746689246.4604123,0.0
1746689246.518168,0.0
1746689246.5918612,0.0
1746689246.668239,0.0
1746689246.740281,0.0
1746689246.8111534,0.0
1746689246.8722591,0.0
1746689246.9602275,0.0
1746689247.0263124,0.0
1746689247.0939817,0.0
1746689247.168925,0.0
1746689247.2430236,0.0
1746689247.3203917,0.0
1746689247.391047,0.0
1746689247.4515069,0.0
1746689247.5395906,0.0
1746689247.6058633,0.0
1746689247.6722322,0.0
1746689247.752672,0.0
1746689247.8202596,0.0
1746689247.8801758,0.0
1746689247.9563851,0.0
1746689248.0270274,0.0
1746689248.0944383,0.0
1746689248.1660347,0.0
1746689248.2340453,0.0
1746689248.3229022,0.0
1746689248.3865433,0.0
1746689248.4551404,0.0
1746689248.520449,0.0
1746689248.584286,0.0
1746689248.6767948,0.0
1746689248.7447257,0.0
1746689248.820304,0.0
1746689248.8807907,0.0
1746689248.96737,0.0
1746689249.0324845,0.0
1746689249.0947092,0.0
1746689249.1720166,0.0
1746689249.2416434,0.0
1746689249.331536,0.0
1746689249.4109406,0.0
1746689249.4888842,0.0
1746689249.560319,0.0
1746689249.6211078,0.0
1746689249.6808643,0.0
1746689249.7645118,0.0
1746689249.8381684,0.0
1746689249.9154415,0.0
1746689249.9805772,0.0
1746689250.0604677,0.0
1746689250.128902,0.0
1746689250.2088716,0.0
1746689250.2695942,0.0
1746689250.332918,0.0
1746689250.393664,0.0
1746689250.4611092,0.0
1746689250.5255485,0.0
1746689250.5923264,0.0
1746689250.652748,0.0
1746689250.7203333,0.0
1746689250.8246524,0.0
1746689250.898518,0.0
1746689250.9624736,0.0
1746689251.0524404,0.0
1746689251.1245136,0.0
1746689251.1864536,0.0
1746689251.2588146,0.0
1746689251.3251624,0.0
1746689251.3887372,0.0
1746689251.4536905,0.0
1746689251.519345,0.0
1746689251.5814888,0.0
1746689251.6671143,0.0
1746689251.7350907,0.0
1746689251.800331,0.0
1746689251.8635545,0.0
1746689251.9363432,0.0
1746689252.0042956,0.0
1746689252.0836234,0.0
1746689252.1468883,0.0
1746689252.224865,0.0
1746689252.2892978,0.0
1746689252.361281,0.0
1746689252.440927,0.0
1746689252.5042253,0.0
1746689252.5915835,0.0
1746689252.6647782,0.0
1746689252.7411273,0.0
1746689252.8166814,0.0
1746689252.8881412,0.0
1746689252.9615357,0.0
1746689253.0216665,0.0
1746689253.0912385,0.0
1746689253.1851618,0.0
1746689253.2533107,0.0
1746689253.3246305,0.0
1746689253.4126003,0.0
1746689253.488616,0.0
1746689253.565152,0.0
1746689253.628662,0.0
1746689253.7045338,0.0
1746689253.769254,0.0
1746689253.8665226,0.0
1746689253.9352205,0.0
1746689254.0084703,0.0
1746689254.0734494,0.0
1746689254.16243,0.0
1746689254.2263105,0.0
1746689254.2986507,0.0
1746689254.3874605,0.0
1746689254.4507775,0.0
1746689254.516361,0.0
1746689254.5859685,0.0
1746689254.6524706,0.0
1746689254.7167094,0.0
1746689254.7836642,0.0
1746689254.8478994,0.0
1746689254.9123437,0.0
1746689255.008547,0.0
1746689255.080567,0.0
1746689255.1547334,0.0
1746689255.224811,0.0
1746689255.3008814,0.0
1746689255.3616931,0.0
1746689255.4260728,0.0
1746689255.4923012,0.0
1746689255.5546007,0.0
1746689255.6230497,0.0
1746689255.6910837,0.0
1746689255.7780662,0.0
1746689255.8572702,0.0
1746689255.9254105,0.0
1746689255.9966044,0.0
1746689256.07252,0.0
1746689256.1675854,0.0
1746689256.2447436,0.0
1746689256.3222272,0.0
1746689256.4091816,0.0
1746689256.4937236,0.0
1746689256.5727239,0.0
1746689256.6417766,0.0
1746689256.7157726,0.0
1746689256.7969234,0.0
1746689256.86222,0.0
1746689256.9288905,0.0
1746689256.9977758,0.0
1746689257.0831695,0.0
1746689257.1491408,0.0
1746689257.2233267,0.0
1746689257.3049893,0.0
1746689257.372932,0.0
1746689257.441706,0.0
1746689257.515781,0.0
1746689257.6095932,0.0
1746689257.67862,0.0
1746689257.7487588,0.0
1746689257.825595,0.0
1746689257.9007664,0.0
1746689257.9930844,0.0
1746689258.0611298,0.0
1746689258.1219487,0.0
1746689258.1861768,0.0
1746689258.2729821,0.0
1746689258.3406782,0.0
1746689258.402493,0.0
1746689258.4646502,0.0
1746689258.549041,0.0
1746689258.6167147,0.0
1746689258.685357,0.0
1746689258.7770188,0.0
1746689258.8474057,0.0
1746689258.920764,0.0
1746689259.0009222,0.0
1746689259.0730584,0.0
1746689259.1488364,0.0
1746689259.2252328,0.0
1746689259.3027592,0.0
1746689259.3704937,0.0
1746689259.4345376,0.0
1746689259.4988923,0.0
1746689259.581485,0.0
1746689259.6530309,0.0
1746689259.728993,0.0
1746689259.794858,0.0
1746689259.872712,0.0
1746689259.9425516,0.0
1746689260.0127294,0.0
1746689260.0809715,0.0
1746689260.1663148,0.0
1746689260.2367349,0.0
1746689260.3027394,0.0
1746689260.3774896,0.0
1746689260.465021,0.0
1746689260.5413046,0.0
1746689260.6088073,0.0
1746689260.6793005,0.0
1746689260.7609324,0.0
1746689260.828988,0.0
1746689260.9275932,0.0
1746689260.997028,0.0
1746689261.0652971,0.0
1746689261.1517067,0.0
1746689261.2169669,0.0
1746689261.2947788,0.0
1746689261.3673553,0.0
1746689261.4492607,0.0
1746689261.51726,0.0
1746689261.582735,0.0
1746689261.6487346,0.0
1746689261.7434587,0.0
1746689261.8127718,0.0
1746689261.8820279,0.0
1746689261.9500098,0.0
1746689262.036988,0.0
1746689262.1023235,0.0
1746689262.1744354,0.0
1746689262.2513778,0.0
1746689262.3260534,0.0
1746689262.403287,0.0
1746689262.4687219,0.0
1746689262.5326686,0.0
1746689262.6120002,0.0
1746689262.6769977,0.0
1746689262.7755604,0.0
1746689262.8516607,0.0
1746689262.923979,0.0
1746689262.996815,0.0
1746689263.0688758,0.0
1746689263.1664746,0.0
1746689263.229883,0.0
1746689263.2999196,0.0
1746689263.3686879,0.0
1746689263.430377,0.0
1746689263.5009785,0.0
1746689263.5660098,0.0
1746689263.6286309,0.0
1746689263.695567,0.0
1746689263.7592397,0.0
1746689263.8241937,0.0
1746689263.8953378,0.0
1746689263.9633577,0.0
1746689264.0399628,0.0
1746689264.101788,0.0
1746689264.1664183,0.0
1746689264.2346025,0.0
1746689264.303512,0.0
1746689264.3689876,0.0
1746689264.4352317,0.0
1746689264.5394673,0.0
1746689264.6037579,0.0
1746689264.6807349,0.0
1746689264.7568762,0.0
1746689264.8187642,0.0
1746689264.888608,0.0
1746689264.952331,0.0
1746689265.0246415,0.0
1746689265.088993,0.0
1746689265.1587305,0.0
1746689265.2216263,0.0
1746689265.2971113,0.0
1746689265.3957553,0.0
1746689265.4734688,0.0
1746689265.543537,0.0
1746689265.6215544,0.0
1746689265.692628,0.0
1746689265.7646925,0.0
1746689265.8362854,0.0
1746689265.9103723,0.0
1746689265.9887745,0.0
1746689266.0474718,0.0
1746689266.1281135,0.0
1746689266.207223,0.0
1746689266.272267,0.0
1746689266.3442338,0.0
1746689266.408096,0.0
1746689266.4691322,0.0
1746689266.529562,0.0
1746689266.6134126,0.0
1746689266.6806958,0.0
1746689266.7502367,0.0
1746689266.8177774,0.0
1746689266.8882105,0.0
1746689266.948912,0.0
1746689267.0228865,0.0
1746689267.096185,0.0
1746689267.158502,0.0
1746689267.2215025,0.0
1746689267.308359,0.0
1746689267.3803358,0.0
1746689267.4405947,0.0
1746689267.5111082,0.0
1746689267.57321,0.0
1746689267.6457224,0.0
1746689267.709848,0.0
1746689267.7843127,0.0
1746689267.8458323,0.0
1746689267.917581,0.0
1746689267.9844198,0.0
1746689268.070025,0.0
1746689268.1511607,0.0
1746689268.2280025,0.0
1746689268.30724,0.0
1746689268.3805254,0.0
1746689268.464897,0.0
1746689268.5407119,0.0
1746689268.6167722,0.0
1746689268.6927893,0.0
1746689268.7759955,0.0
1746689268.8540494,0.0
1746689268.9247212,0.0
1746689268.9899857,0.0
1746689269.056608,0.0
1746689269.1451335,0.0
1746689269.211511,0.0
1746689269.2996707,0.0
1746689269.36884,0.0
1746689269.437263,0.0
1746689269.5169597,0.0
1746689269.5785058,0.0
1746689269.6506746,0.0
1746689269.7259414,0.0
1746689269.7977939,0.0
1746689269.8698,0.0
1746689269.9335196,0.0
1746689270.012956,0.0
1746689270.0851328,0.0
1746689270.1488547,0.0
1746689270.227698,0.0
1746689270.3001366,0.0
1746689270.3617172,0.0
1746689270.4384954,0.0
1746689270.5019703,0.0
1746689270.569036,0.0
1746689270.6366992,0.0
1746689270.7290323,0.0
1746689270.7967112,0.0
1746689270.8769794,0.0
1746689270.946749,0.0
1746689271.0382245,0.0
1746689271.1088164,0.0
1746689271.1889853,0.0
1746689271.2568338,0.0
1746689271.3247542,0.0
1746689271.3894112,0.0
1746689271.4514086,0.0
1746689271.5168114,0.0
1746689271.5799553,0.0
1746689271.67309,0.0
1746689271.759971,0.0
1746689271.852138,0.0
1746689271.9192758,0.0
1746689271.9887898,0.0
1746689272.0731003,0.0
1746689272.1369956,0.0
1746689272.212951,0.0
1746689272.279472,0.0
1746689272.3572974,0.0
1746689272.4230053,0.0
1746689272.4969099,0.0
1746689272.5841522,0.0
1746689272.6490068,0.0
1746689272.7123706,0.0
1746689272.7807975,0.0
1746689272.8774145,0.0
1746689272.941639,0.0
1746689273.0167747,0.0
1746689273.089305,0.0
1746689273.164853,0.0
1746689273.232918,0.0
1746689273.3012788,0.0
1746689273.3686626,0.0
1746689273.458389,0.0
1746689273.5247009,0.0
1746689273.5901103,0.0
1746689273.677868,0.0
1746689273.7513058,0.0
1746689273.815783,0.0
1746689273.8971179,0.0
1746689273.971812,0.0
1746689274.0448174,0.0
1746689274.1092699,0.0
1746689274.19317,0.0
1746689274.26098,0.0
1746689274.3276405,0.0
1746689274.4250002,0.0
1746689274.4927073,0.0
1746689274.5565474,0.0
1746689274.6214461,0.0
1746689274.6938784,0.0
1746689274.7574248,0.0
1746689274.8238294,0.0
1746689274.88841,0.0
1746689274.9529924,0.0
1746689275.0586874,0.0
1746689275.1287863,0.0
1746689275.2087185,0.0
1746689275.26979,0.0
1746689275.3341646,0.0
1746689275.3980062,0.0
1746689275.460428,0.0
1746689275.522409,0.0
1746689275.588764,0.0
1746689275.6506593,0.0
1746689275.7426906,0.0
1746689275.821005,0.0
1746689275.9040923,0.0
1746689275.9765553,0.0
1746689276.0447192,0.0
1746689276.123427,0.0
1746689276.1883895,0.0
1746689276.2523868,0.0
1746689276.3326461,0.0
1746689276.3937838,0.0
1746689276.4582226,0.0
1746689276.5222003,0.0
1746689276.5946536,0.0
1746689276.685006,0.0
1746689276.7605963,0.0
1746689276.8246813,0.0
1746689276.8911164,0.0
1746689276.9564545,0.0
1746689277.0198655,0.0
1746689277.1113744,0.0
1746689277.1764758,0.0
1746689277.2397447,0.0
1746689277.322662,0.0
1746689277.401962,0.0
1746689277.468499,0.0
1746689277.5558672,0.0
1746689277.620786,0.0
1746689277.6877737,0.0
1746689277.7516909,0.0
1746689277.8246474,0.0
1746689277.9022849,0.0
1746689277.9728467,0.0
1746689278.03622,0.0
1746689278.1082342,0.0
1746689278.217892,0.0
1746689278.2815971,0.0
1746689278.3502133,0.0
1746689278.4324472,0.0
1746689278.5002987,0.0
1746689278.5642629,0.0
1746689278.6363454,0.0
1746689278.7041442,0.0
1746689278.8006947,0.0
1746689278.8763795,0.0
1746689278.945728,0.0
1746689279.0162857,0.0
1746689279.0883403,0.0
1746689279.174281,0.0
1746689279.2483459,0.0
1746689279.3203385,0.0
1746689279.3888502,0.0
1746689279.4494748,0.0
1746689279.5323744,0.0
1746689279.6043637,0.0
1746689279.6880283,0.0
1746689279.7500029,0.0
1746689279.8140259,0.0
1746689279.8863611,0.0
1746689279.9520843,0.0
1746689280.018827,0.0
1746689280.0844562,0.0
1746689280.1726475,0.0
1746689280.240167,0.0
1746689280.3105633,0.0
1746689280.3745914,0.0
1746689280.4408169,0.0
1746689280.5350177,0.0
1746689280.6079984,0.0
1746689280.672931,0.0
1746689280.7563293,0.0
1746689280.8320925,0.0
1746689280.9190116,0.0
1746689280.9914882,0.0
1746689281.0690167,0.0
1746689281.1362393,0.0
1746689281.2069886,0.0
1746689281.2722824,0.0
1746689281.3389795,0.0
1746689281.4258308,0.0
1746689281.489224,0.0
1746689281.5635114,0.0
1746689281.62842,0.0
1746689281.7206383,0.0
1746689281.8006287,0.0
1746689281.8730385,0.0
1746689281.944633,0.0
1746689282.036837,0.0
1746689282.1047583,0.0
1746689282.1948562,0.0
1746689282.2728357,0.0
1746689282.3387644,0.0
1746689282.4177928,0.0
1746689282.489052,0.0
1746689282.5590508,0.0
1746689282.628954,0.0
1746689282.6972823,0.0
1746689282.7654326,0.0
1746689282.8636186,0.0
1746689282.932581,0.0
1746689283.0247917,0.0
1746689283.0967417,0.0
1746689283.173353,0.0
1746689283.2512965,0.0
1746689283.318389,0.0
1746689283.3966625,0.0
1746689283.4663992,0.0
1746689283.5357344,0.0
1746689283.6208243,0.0
1746689283.7049825,0.0
1746689283.7794728,0.0
1746689283.851204,0.0
1746689283.9348764,0.0
1746689283.9985862,0.0
1746689284.073278,0.0
1746689284.1378694,0.0
1746689284.2261353,0.0
1746689284.299934,0.0
1746689284.3648944,0.0
1746689284.431123,0.0
1746689284.4958642,0.0
1746689284.5849557,0.0
1746689284.6638582,0.0
1746689284.7412384,0.0
1746689284.8128288,0.0
1746689284.8765829,0.0
1746689284.9634058,0.0
1746689285.0313332,0.0
1746689285.099117,0.0
1746689285.1644266,0.0
1746689285.233893,0.0
1746689285.3004174,0.0
1746689285.36406,0.0
1746689285.428135,0.0
1746689285.5044513,0.0
1746689285.5808094,0.0
1746689285.6525888,0.0
1746689285.7202148,0.0
1746689285.784366,0.0
1746689285.8567908,0.0
1746689285.9344132,0.0
1746689286.0042546,0.0
1746689286.0662951,0.0
1746689286.1378112,0.0
1746689286.2027698,0.0
1746689286.2705524,0.0
1746689286.3511772,0.0
1746689286.414116,0.0
1746689286.482521,0.0
1746689286.5484827,0.0
1746689286.629185,0.0
1746689286.704971,0.0
1746689286.7704868,0.0
1746689286.8573248,0.0
1746689286.932219,0.0
1746689287.0001805,0.0
1746689287.0956469,0.0
1746689287.1643226,0.0
1746689287.249871,0.0
1746689287.313828,0.0
1746689287.3786175,0.0
1746689287.4522014,0.0
1746689287.5300457,0.0
1746689287.6284428,0.0
1746689287.6962235,0.0
1746689287.7584615,0.0
1746689287.828604,0.0
1746689287.9003248,0.0
1746689287.971347,0.0
1746689288.0354207,0.0
1746689288.1006134,0.0
1746689288.1631615,0.0
1746689288.232021,0.0
1746689288.3343093,0.0
1746689288.4128952,0.0
1746689288.475964,0.0
1746689288.5358741,0.0
1746689288.596747,0.0
1746689288.6726167,0.0
1746689288.7358367,0.0
1746689288.7999134,0.0
1746689288.8843524,0.0
1746689288.9484122,0.0
1746689289.0202205,0.0
1746689289.103852,0.0
1746689289.1723971,0.0
1746689289.2338264,0.0
1746689289.30068,0.0
1746689289.3774824,0.0
1746689289.4438689,0.0
1746689289.5137737,0.0
1746689289.5718482,0.0
1746689289.636058,0.0
1746689289.7124336,0.0
1746689289.7721696,0.0
1746689289.8480327,0.0
1746689289.9160116,0.0
1746689289.9887583,0.0
1746689290.0480638,0.0
1746689290.120004,0.0
1746689290.1909237,0.0
1746689290.2720652,0.0
1746689290.3439608,0.0
1746689290.4214208,0.0
1746689290.494992,0.0
1746689290.5682385,0.0
1746689290.6400974,0.0
1746689290.69741,0.0
1746689290.7688634,0.0
1746689290.8320284,0.0
1746689290.9110308,0.0
1746689290.9749157,0.0
1746689291.0523067,0.0
1746689291.1192396,0.0
1746689291.1834836,0.0
1746689291.2562714,0.0
1746689291.317353,0.0
1746689291.376154,0.0
1746689291.4370856,0.0
1746689291.5042117,0.0
1746689291.587956,0.0
1746689291.660283,0.0
1746689291.731044,0.0
1746689291.8023546,0.0
1746689291.8642967,0.0
1746689291.9404554,0.0
1746689292.0009382,0.0
1746689292.0602906,0.0
1746689292.152727,0.0
1746689292.212648,0.0
1746689292.288491,0.0
1746689292.3604674,0.0
1746689292.4365847,0.0
1746689292.498721,0.0
1746689292.5612519,0.0
1746689292.6417205,0.0
1746689292.719491,0.0
1746689292.7915769,0.0
1746689292.867261,0.0
1746689292.928906,0.0
1746689292.9890387,0.0
1746689293.0752933,0.0
1746689293.137512,0.0
1746689293.2019024,0.0
1746689293.2662416,0.0
1746689293.3629708,0.0
1746689293.44077,0.0
1746689293.5096755,0.0
1746689293.5751007,0.0
1746689293.640627,0.0
1746689293.7291238,0.0
1746689293.8000689,0.0
1746689293.8770056,0.0
1746689293.9529152,0.0
1746689294.0319865,0.0
1746689294.106846,0.0
1746689294.185013,0.0
1746689294.2812388,0.0
1746689294.3729277,0.0
1746689294.4448712,0.0
1746689294.5186744,0.0
1746689294.5975373,0.0
1746689294.6709263,0.0
1746689294.7733328,0.0
1746689294.8411603,0.0
1746689294.9060245,0.0
1746689294.972877,0.0
1746689295.059779,0.0
1746689295.1225097,0.0
1746689295.1993327,0.0
1746689295.261233,0.0
1746689295.3369951,0.0
1746689295.4049263,0.0
1746689295.4728477,0.0
1746689295.561976,0.0
1746689295.6248991,0.0
1746689295.712432,0.0
1746689295.7972813,0.0
1746689295.8691995,0.0
1746689295.951606,0.0
1746689296.0280652,0.0
1746689296.1052635,0.0
1746689296.1801634,0.0
1746689296.2424572,0.0
1746689296.3089123,0.0
1746689296.3739307,0.0
1746689296.4435523,0.0
1746689296.50856,0.0
1746689296.6125846,0.0
1746689296.676345,0.0
1746689296.7405648,0.0
1746689296.8274176,0.0
1746689296.903252,0.0
1746689296.971349,0.0
1746689297.063104,0.0
1746689297.1294103,0.0
1746689297.1972501,0.0
1746689297.2588892,0.0
1746689297.3448038,0.0
1746689297.4050705,0.0
1746689297.4684613,0.0
1746689297.5323036,0.0
1746689297.596233,0.0
1746689297.6602566,0.0
1746689297.7220259,0.0
1746689297.7881289,0.0
1746689297.8549416,0.0
1746689297.9204113,0.0
1746689297.9842803,0.0
1746689298.1038692,0.0
1746689298.1662817,0.0
1746689298.2403295,0.0
1746689298.304676,0.0
1746689298.3848267,0.0
1746689298.4541438,0.0
1746689298.5240457,0.0
1746689298.6008108,0.0
1746689298.660813,0.0
1746689298.7320576,0.0
1746689298.801233,0.0
1746689298.8639295,0.0
1746689298.9269032,0.0
1746689299.0109015,0.0
1746689299.0730894,0.0
1746689299.1708639,0.0
1746689299.2359343,0.0
1746689299.2999778,0.0
1746689299.3613234,0.0
1746689299.428103,0.0
1746689299.4920225,0.0
1746689299.560009,0.0
1746689299.6441193,0.0
1746689299.7282438,0.0
1746689299.812132,0.0
1746689299.8829753,0.0
1746689299.9520197,0.0
1746689300.0223715,0.0
1746689300.1017597,0.0
1746689300.1646616,0.0
1746689300.24827,0.0
1746689300.3188715,0.0
1746689300.3841448,0.0
1746689300.44813,0.0
1746689300.5310185,0.0
1746689300.5961874,0.0
1746689300.6584213,0.0
1746689300.7427936,0.0
1746689300.809077,0.0
1746689300.892309,0.0
1746689300.967488,0.0
1746689301.048114,0.0
1746689301.1118395,0.0
1746689301.180374,0.0
1746689301.2470772,0.0
1746689301.313038,0.0
1746689301.3763041,0.0
1746689301.4613304,0.0
1746689301.5271409,0.0
1746689301.598183,0.0
1746689301.6786752,0.0
1746689301.7406769,0.0
1746689301.8042066,0.0
1746689301.8659863,0.0
1746689301.9321249,0.0
1746689301.996441,0.0
1746689302.104577,0.0
1746689302.1698873,0.0
1746689302.2447085,0.0
1746689302.3274984,0.0
1746689302.3894968,0.0
1746689302.4636285,0.0
1746689302.528387,0.0
1746689302.6020248,0.0
1746689302.6713195,0.0
1746689302.7363524,0.0
1746689302.800377,0.0
1746689302.8671415,0.0
1746689302.9552069,0.0
1746689303.0203304,0.0
1746689303.084429,0.0
1746689303.1497207,0.0
1746689303.2325296,0.0
1746689303.2949197,0.0
1746689303.3702896,0.0
1746689303.443218,0.0
1746689303.5083885,0.0
1746689303.576449,0.0
1746689303.6433063,0.0
1746689303.7085466,0.0
1746689303.77298,0.0
1746689303.877125,0.0
1746689303.9495776,0.0
1746689304.0282927,0.0
1746689304.0939095,0.0
1746689304.1657293,0.0
1746689304.2404082,0.0
1746689304.3218825,0.0
1746689304.3929863,0.0
1746689304.476656,0.0
1746689304.5408537,0.0
1746689304.6068525,0.0
1746689304.6699905,0.0
1746689304.7332466,0.0
1746689304.7968762,0.0
1746689304.8611672,0.0
1746689304.925484,0.0
1746689304.9900846,0.0
1746689305.086835,0.0
1746689305.1649303,0.0
1746689305.2305195,0.0
1746689305.2967217,0.0
1746689305.3628569,0.0
1746689305.4317281,0.0
1746689305.4973223,0.0
1746689305.5775433,0.0
1746689305.6521583,0.0
1746689305.735121,0.0
1746689305.7999604,0.0
1746689305.8804839,0.0
1746689305.9560053,0.0
1746689306.0203474,0.0
1746689306.0843482,0.0
1746689306.1645463,0.0
1746689306.2283182,0.0
1746689306.2923505,0.0
1746689306.3823938,0.0
1746689306.452347,0.0
1746689306.5163052,0.0
1746689306.580243,0.0
1746689306.648322,0.0
1746689306.7099524,0.0
1746689306.7743964,0.0
1746689306.840282,0.0
1746689306.904265,0.0
1746689306.9685245,0.0
1746689307.032173,0.0
1746689307.0961702,0.0
1746689307.1609597,0.0
1746689307.2349956,0.0
1746689307.3001945,0.0
1746689307.3668473,0.0
1746689307.451969,0.0
1746689307.5191326,0.0
1746689307.5844402,0.0
1746689307.6513815,0.0
1746689307.728244,0.0
1746689307.8035815,0.0
1746689307.8668203,0.0
1746689307.9268088,0.0
1746689307.9944794,0.0
1746689308.0664763,0.0
1746689308.1510074,0.0
1746689308.212449,0.0
1746689308.2875187,0.0
1746689308.3590198,0.0
1746689308.436686,0.0
1746689308.5079896,0.0
1746689308.5881767,0.0
1746689308.6762352,0.0
1746689308.7435708,0.0
1746689308.809131,0.0
1746689308.8732944,0.0
1746689308.9655244,0.0
1746689309.0295913,0.0
1746689309.0971522,0.0
1746689309.1577573,0.0
1746689309.2216775,0.0
1746689309.2860465,0.0
1746689309.3600726,0.0
1746689309.4237604,0.0
1746689309.487797,0.0
1746689309.5489712,0.0
1746689309.6153467,0.0
1746689309.7173681,0.0
1746689309.7777846,0.0
1746689309.8440254,0.0
1746689309.9045224,0.0
1746689309.970328,0.0
1746689310.0359697,0.0
1746689310.1241796,0.0
1746689310.1949077,0.0
1746689310.2682898,0.0
1746689310.3439708,0.0
1746689310.412274,0.0
1746689310.4745147,0.0
1746689310.5401933,0.0
1746689310.6206408,0.0
1746689310.6922343,0.0
1746689310.75682,0.0
1746689310.8204603,0.0
1746689310.89689,0.0
1746689310.9650114,0.0
1746689311.0457635,0.0
1746689311.1099095,0.0
1746689311.1720662,0.0
1746689311.236219,0.0
1746689311.300307,0.0
1746689311.3758798,0.0
1746689311.4651763,0.0
1746689311.5365422,0.0
1746689311.6056871,0.0
1746689311.6884966,0.0
1746689311.7508833,0.0
1746689311.8269725,0.0
1746689311.9081206,0.0
1746689311.9662485,0.0
1746689312.0360928,0.0
1746689312.1093707,0.0
1746689312.1723626,0.0
1746689312.2427216,0.0
1746689312.3039243,0.0
1746689312.3651934,0.0
1746689312.4295971,0.0
1746689312.4903884,0.0
1746689312.5561733,0.0
1746689312.6175191,0.0
1746689312.6841028,0.0
1746689312.7451582,0.0
1746689312.812117,0.0
1746689312.8870955,0.0
1746689312.9561534,0.0
1746689313.0285826,0.0
1746689313.1002824,0.0
1746689313.1763434,0.0
1746689313.2372792,0.0
1746689313.2975435,0.0
1746689313.380631,0.0
1746689313.441366,0.0
1746689313.5045998,0.0
1746689313.565656,0.0
1746689313.6261387,0.0
1746689313.6919966,0.0
1746689313.7560136,0.0
1746689313.8190851,0.0
1746689313.9164903,0.0
1746689313.9832156,0.0
1746689314.0483024,0.0
1746689314.1287568,0.0
1746689314.2041695,0.0
1746689314.2681303,0.0
1746689314.3321962,0.0
1746689314.396207,0.0
1746689314.460131,0.0
1746689314.5265052,0.0
1746689314.5922878,0.0
1746689314.6560912,0.0
1746689314.7563531,0.0
1746689314.820041,0.0
1746689314.8843467,0.0
1746689314.948084,0.0
1746689315.0362713,0.0
1746689315.1084116,0.0
1746689315.1762593,0.0
1746689315.2584243,0.0
1746689315.3221264,0.0
1746689315.3949761,0.0
1746689315.460406,0.0
1746689315.5247836,0.0
1746689315.588011,0.0
1746689315.6491315,0.0
1746689315.7158473,0.0
1746689315.8001144,0.0
1746689315.8721852,0.0
1746689315.9479527,0.0
1746689316.0250278,0.0
1746689316.0920866,0.0
1746689316.1711159,0.0
1746689316.2438173,0.0
1746689316.3092034,0.0
1746689316.393537,0.0
1746689316.4599457,0.0
1746689316.5262945,0.0
1746689316.5879962,0.0
1746689316.6518939,0.0
1746689316.7158866,0.0
1746689316.7874734,0.0
1746689316.8546605,0.0
1746689316.9266524,0.0
1746689316.9921052,0.0
1746689317.0599446,0.0
1746689317.1229343,0.0
1746689317.1849399,0.0
1746689317.2871234,0.0
1746689317.348908,0.0
1746689317.4280314,0.0
1746689317.4893942,0.0
1746689317.5498393,0.0
1746689317.6281967,0.0
1746689317.6992717,0.0
1746689317.7680166,0.0
1746689317.8408225,0.0
1746689317.9123158,0.0
1746689317.973211,0.0
1746689318.0646706,0.0
1746689318.1358795,0.0
1746689318.2121813,0.0
1746689318.28389,0.0
1746689318.3457146,0.0
1746689318.4158723,0.0
1746689318.477171,0.0
1746689318.5373623,0.0
1746689318.6210582,0.0
1746689318.6882432,0.0
1746689318.7588296,0.0
1746689318.8214362,0.0
1746689318.895107,0.0
1746689318.9799345,0.0
1746689319.0379684,0.0
1746689319.1038375,0.0
1746689319.1721652,0.0
1746689319.2570074,0.0
1746689319.3277557,0.0
1746689319.3922935,0.0
1746689319.4557033,0.0
1746689319.519809,0.0
